ID	Hierarchiestufe	FeldName	Reihenfolge	FeldBeschriftung	FeldBeschreibung	Formularelement	InputTyp	FeldNameEvab	FeldNameZdsf	FeldNameCscf	FeldNameNism	FeldNameWslFlechten	FeldNameWslPilze	ArtGruppe	Optionen	Standardwert	SliderMinimum	SliderMaximum
"f19cd49bd7b7a150c895041a5d01fc36"	"Zeit"	"zKrautschichtHöheMax"	"69"	"Krautschicht max. Höhe cm"	"ZDSF: maximale Höhe der Krautschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_HERB_MAX"	"HAUTEUR_HERB_MAX"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0205f7"	"Zeit"	"zKrautschichtHöheMin"	"70"	"Krautschicht min. Höhe cm"	"ZDSF: minimale Höhe der Krautschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_HERB_MIN"	"HAUTEUR_HERB_MIN"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02140e"	"Zeit"	"zKrautschichtHöheMit"	"71"	"Krautschicht mittlere Höhe cm"	"ZDSF: mittlere Höhe der Krautschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_HERB_MOY"	"HAUTEUR_HERB_MOY"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d022012"	"Zeit"	"zVegHöheMax"	"72"	"Vegetation max. Höhe cm"	"ZDSF: maximale Höhe der Vegetation in Zentimetern"	"textinput"	"number"	"HAUTEUR_VEGETATION_MAX"	"HAUTEUR_VEGETATION_MAX"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0222ab"	"Zeit"	"zVegHöheMin"	"73"	"Vegetation min. Höhe cm"	"ZDSF: minimale Höhe der Vegetation in Zentimetern"	"textinput"	"number"	"HAUTEUR_VEGETATION_MIN"	"HAUTEUR_VEGETATION_MIN"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0224a4"	"Zeit"	"zVegHöheMit"	"74"	"Vegetation mittlere Höhe cm"	"ZDSF: mittlere Höhe der Vegetation in Zentimetern"	"textinput"	"number"	"HAUTEUR_VEGETATION_MOY"	"HAUTEUR_VEGETATION_MOY"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d023255"	"Zeit"	"zMoosschichtHöheMit"	"75"	"Moosschicht mittlere Höhe cm"	"ZDSF: mittlere Höhe der Moosschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_MOU"	"HAUTEUR_MOU"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d023e99"	"Zeit"	"zFlechtenschichtHöheMit"	"76"	"Flechtenschicht mittlere Höhe cm"	"ZDSF: mittlere Höhe der Flechten in Zentimetern"	"textinput"	"number"	"HAUTEUR_LICH"	"HAUTEUR_LICH"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0246dd"	"Zeit"	"zKryptogamenschichtHöheMit"	"77"	"Kryptogamenschicht mittlere Höhe cm"	"ZDSF: mittlere Höhe der Kryptogamen in Zentimetern"	"textinput"	"number"	"HAUTEUR_CRYPT"	"HAUTEUR_CRYPT"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d024b70"	"Zeit"	"zBemerkungen"	"78"	"Zeit Bemerkungen"	""	"textarea"	""	"Bemerkungen"	""	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d024da0"	"Art"	"aMeldungTyp"	"79"	"Typ der Meldung"	"ZDSF: Typ der Meldung (Feldbeobachtung, Herbarbeleg, Literaturangabe)"	"radio"	""	"fkAA1"	"?"	""	""	""	"Erhebungen (aber auch pProjektName)"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	"Feldbeobachtung,Herbarbeleg,Literaturangabe"	"Feldbeobachtung"	""	"" 
"f19cd49bd7b7a150c895041a5d0251a3"	"Art"	"aArtGruppe"	"80"	"Artgruppe"	""	"selectmenu"	""	"Artgruppe"	""	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d025c14"	"Art"	"aArtName"	"81"	"Artname"	""	"selectmenu"	""	"NOM_ORIGINAL"	"NOM_ORIGINAL"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d026a02"	"Art"	"aArtId"	"82"	"Art ID"	"GUID der Art"	"textinput"	"text"	""	""	""	""	""	"Art"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02799c"	"Art"	"aArtNameUnsicher"	"83"	"Bestimmung unsicher"	"ZDSF: Unsichere Artbestimmung?"	"radio"	""	"DETERMINAVIT_CF"	"DETERMINAVIT_CF"	""	"cf_bestimmung"	""	"PräzisionDerBestimmung (WSL kennt: sicher, unsicher, aggregat. Aggregat ist eine Eigenschat der gewählten Art, somit redundant > verzichten)"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	"ja,nein"	"nein"	""	"" 
"f19cd49bd7b7a150c895041a5d028342"	"Art"	"aArtNameVerifiziertDurch"	"84"	"verifiziert durch"	"ZDSF: Artbestimmung verifiziert durch..."	"textinput"	"text"	"DETERMINAVIT"	"DETERMINAVIT"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d028fe1"	"Art"	"aArtNameEigener"	"85"	"Eigener Artname"	"WSL Pilze. Eigene Art wählen!"	"textinput"	"text"	""	""	""	""	""	"EigenerArtname"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d029b25"	"Art"	"aArtNameBemerkungen"	"86"	"Bemerkungen zur Art"	"ZDSF: Bemerkungen zur Auswahl des Artnamens"	"textarea"	""	"REM_NOM"	"REM_NOM"	""	"taxonomische_anmerkungen"	""	"BemerkungenZurTaxonomie"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02a92c"	"Art"	"aFinder"	"87"	"FinderIn"	"WSL Pilze"	"textinput"	"text"	""	""	""	""	""	"Finder"	"Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02acb0"	"Art"	"aAutor"	"88"	"Autor, Bestimmer"	"EvabMobile: Ist immer der angemeldete User"	"textinput"	"text"	"fkAutor"	""	""	"sammler_name"	""	"Bestimmer"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02ba08"	"Art"	"aMelder"	"89"	"MelderIn"	"WSL Pilze"	"textinput"	"text"	""	""	""	""	""	"Fundmelder"	"Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02c4da"	"Art"	"aPopGrösseKlassiert"	"90"	"Populationsgrösse"	"ZDSF: Populationsgrösse (Mengenklassen)"	"radio"	""	"fkAACATAB, fkAACATABSUP"	"CATAB, CATABSUP"	""	""	""	""	"Flora,Pilze"	"<10 Ex.,11-25 Ex.,26-50 Ex.,51-100 Ex.,101-200 Ex.,200-500 Ex.,500-1'000 Ex.,1'000-2'500 Ex.,2'500-5'000 Ex.,5'000-10'000 Ex.,>10'000 Ex."	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02c74b"	"Art"	"aMenge"	"91"	"Menge"	"ZDSF: ABONDANCE is of tblBeobachtungZDSF. WSL Pilze: Anzahl Fruchtkörper"	"textinput"	"text"	"ABONDANCE"	"ABONDANCE"	""	""	""	"Anzahl Fruchtkörper"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02c8db"	"Art"	"aMenge1Anzahl"	"92"	"Anzahl 1"	"ZDSF: Anzahl Pflanzen oder Triebe oder Blüten etc. Dazu gehört Einheit1, welches jedoch kein Mussfeld ist!"	"textinput"	"number"	"CAT_ABONDANCE_1"	"CAT_ABONDANCE_1"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02d130"	"Art"	"aMenge1Einheit"	"93"	"Einheit 1"	"ZDSF: z.B. Pflanzen, Triebe, Blüten etc. Spezifikation zu Anzahl1!"	"textinput"	"text"	"TYPE_ABONDANCE_1"	"TYPE_ABONDANCE_1"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02dc43"	"Art"	"aMenge1Genauigkeit"	"94"	"Genauigkeit 1"	"ZDSF: Angaben zur Genauigkeit von CAT_ABONDANCE_1, z.B. gezählt, geschätzt(Untergrenze), geschätzt etc."	"textinput"	"text"	"PREC_ABONDANCE_1"	"PREC_ABONDANCE_1"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02ea32"	"Art"	"aMenge2Anzahl"	"95"	"Anzahl 2"	"ZDSF: Anzahl Pflanzen oder Triebe oder Blüten etc. Dazu gehört Einheit2, welches jedoch kein Mussfeld ist!"	"textinput"	"number"	"CAT_ABONDANCE_2"	"CAT_ABONDANCE_2"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02f61b"	"Art"	"aMenge2Einheit"	"96"	"Einheit 2"	"ZDSF: z.B. Pflanzen, Triebe, Blüten etc. Spezifikation zu Anzahl2!"	"textinput"	"text"	"TYPE_ABONDANCE_2"	"TYPE_ABONDANCE_2"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02fbb2"	"Art"	"aMenge2Genauigkeit"	"97"	"Genauigkeit 2"	"ZDSF: Angaben zur Genauigkeit von CAT_ABONDANCE_2, z.B. gezählt, geschätzt(Untergrenze), geschätzt etc."	"textinput"	"text"	"PREC_ABONDANCE_2"	"PREC_ABONDANCE_2"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d030438"	"Art"	"aMenge3Anzahl"	"98"	"Anzahl 3"	"ZDSF: Anzahl Pflanzen oder Triebe oder Blüten etc. Dazu gehört Einheit3, welches jedoch kein Mussfeld ist!"	"textinput"	"number"	"CAT_ABONDANCE_3"	"CAT_ABONDANCE_3"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d030951"	"Art"	"aMenge3Einheit"	"99"	"Einheit 3"	"ZDSF: z.B. Pflanzen, Triebe, Blüten etc. Spezifikation zu Anzahl3!"	"textinput"	"text"	"TYPE_ABONDANCE_3"	"TYPE_ABONDANCE_3"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d031844"	"Art"	"aMenge3Genauigkeit"	"100"	"Genauigkeit 3"	"ZDSF: Angaben zur Genauigkeit von CAT_ABONDANCE_3, z.B. gezählt, geschätzt(Untergrenze), geschätzt etc."	"textinput"	"text"	"PREC_ABONDANCE_3"	"PREC_ABONDANCE_3"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0324ae"	"Art"	"aDeckungKlassiertZdsf"	"101"	"Deckung klassiert (ZDSF)"	"ZDSF: Deckung in vorgegebenen Kategorien"	"radio"	""	"fkAACATCOUV"	"CATCOUV"	""	""	""	""	"Flora"	"<5 m2,5-10 m2,10-20 m2,20-50 m2,50-100 m2,100-500 m2,500-1'000 m2,1'000-2'500 m2,2'500-5'000 m2,5'000-10'000 m2,>10'000 m2"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d03314d"	"Art"	"aDeckungGesamt"	"102"	"Deckung gesamt"	"EVABspezial(Flora): Deckung in der Gesamtfläche in Prozent; wird bei Export für ZDSF mit DeckKlasse zusammen in ABS_RECOUVREMENT geschrieben; in REM_RECOUVREMENT beim Export Angabe ergänzen, dass es die Deckung in Prozent der Gesamtfläche ist"	"textinput"	"number"	"DeckGesamt"	"ABS_RECOUVREMENT"	""	""	""	""	"Flora"	""	"[object Object]"	""	"100" 
"f19cd49bd7b7a150c895041a5d033415"	"Art"	"aDeckungKlassiertFns"	"103"	"Deckung klassiert (FNS)"	"EVABspezial(Flora): Deckungsklasse (bei Aufnahmen z.B. nach Braun-Blanquet); wird bei Export für ZDSF mit DeckGesamt zusammen in ABS_RECOUVREMENT geschrieben; Klassifizierung in REM_RECOUVREMENT definieren"	"textinput"	"text"	"DeckKlasse"	"ABS_RECOUVREMENT"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0343f7"	"Art"	"aDeckungBraunBlanquet"	"104"	"Deckung Braun Blanquet"	"Deckung nach Braun-Blanquet"	"radio"	""	""	""	""	""	""	""	"Flora,Moose"	"r,+,<5%,5-10%,10-25%,25-50%,50-75%,75-100%"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d034b29"	"Art"	"aVegetationsschicht"	"105"	"Vegetationsschicht"	"ZDSF: Bezeichnung der Vegetationsschicht (z.B. Baumschicht, Krautschicht etc.)"	"radio"	""	"fkAASTRATE"	"STRATE"	""	""	""	""	"Flora"	"Krautschicht,Strauchschicht,Baumschicht,Moosschicht"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d03576b"	"Art"	"aVerteilung"	"106"	"Verteilung der Pflanze (Zahl)"	"ZDSF: Verteilung der Pflanze (regelmässig, unregelmässig)"	"textinput"	"number"	"TYPE_COUVERTURE"	"TYPE_COUVERTURE"	""	""	""	""	"Flora"	"einzeln wachsend,in kleinen Gruppen oder horstweise wachsend,in kleinen Flecken oder Polstern wachsend,in mehreren kleinen Kolonien bis ausgedehnten Flecken (Teppiche) wachsend,in grossen, flächendeckenden Herden wachsend,unregelmässig,regelmässig"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d03628b"	"Art"	"aVerteilung2"	"107"	"Verteilung der Pflanze (Text)"	"ZDSF: Angaben zur Verteilung/Wachstumsweise auf der Aufnahmefläche (z.B. zerstreut, rasig etc.)"	"textinput"	"text"	"AGREGATION"	"AGREGATION"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d037243"	"Art"	"aAufnahmemethode"	"108"	"Aufnahmemethode"	"ZDSF: Angabe zur Aufnahmemethode, z.B. Braun-Blanquet. Notwendige Ergänzung zu Deckung klassiert! Neu bei ZDSF REM_RECOUVREMENT genannt!"	"textarea"	""	"REM_COUVERTURE"	"REM_RECOUVREMENT"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0373e4"	"Art"	"aVorhandensein"	"109"	"Vorhandensein"	"ZDSF: Vorhandensein"	"radio"	""	"fkAAPRESENCE"	"PRESENCE"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	"vorhanden,erloschen/zerstört,nicht festgestellt/gesehen (ohne Angabe der Wahrscheinlichkeit),nicht festgestellt - Vorhandensein wahrscheinlich,nicht festgestellt - Vorhandensein unsicher/unwahrscheinlich"	"vorhanden"	""	"" 
"f19cd49bd7b7a150c895041a5d0381b4"	"Art"	"aHerkunft"	"110"	"Herkunft"	"ZDSF: Herkunft der Population"	"radio"	""	"fkAAINTRODUIT"	"INTRODUIT"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	"Adventiv, sporadisch (nicht eingebürgert; nur temporär sich haltend),Kultiviert (Forst, Landwirtschaft; Gärten; Parks etc.),Herkunft unklar; Verdacht auf Ansiedlung/Ansalbung,Natürliches Vorkommen (indigene Arten) oder eingebürgertes Vorkommen (Neophyten),Inoffizielle Ansiedlung (offensichtlich gepflanzt/angesalbt; Herkunft unbekannt),Offizielle Wiederansiedlung/Populationsverstärkung (Herkunft bekannt),Verwildert/subspontan; +/- nahe kultivierter Populationen (nicht eingebürgert; oft nur temporär sich haltend)"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0388e1"	"Art"	"aHerkunftQuelle"	"111"	"Quelle für Herkunft"	"ZDSF: Herkunft der Angabe im Feld INTRODUIT"	"textinput"	"text"	"EXPERTISE_INTRODUIT"	"EXPERTISE_INTRODUIT"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d038ca1"	"Art"	"aHerkunftBem"	"112"	"Bemerkungen zur Herkunft"	"ZDSF: Bemerkungen zur Herkunft der Population (z.B. zur Wiederansiedlung oder vermuteter Ansalbung"	"textarea"	""	"REM_INTRODUIT"	"REM_INTRODUIT"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d039194"	"Art"	"aBedrohung"	"113"	"Bedrohung"	"ZDSF: Potentielle/bekannte Gefährdungsursachen"	"textarea"	""	"MENACES"	"MENACES"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d039a66"	"Art"	"aMassnahmen"	"114"	"Massnahmen"	"ZDSF: Mögliche/existierende Erhaltungsmassnahmen für gefährdete indigene Arten"	"textarea"	""	"MESURES"	"MESURES"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d039dca"	"Art"	"aPhänologie"	"115"	"Phänologie"	"ZDSF: Entwicklungszustand der Pflanze (z.B. blühend, fruchtend etc.), neu = REM_PHENOLOGIE"	"textinput"	"text"	"PHENOLOGIE"	"REM_PHENOLOGIE"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d03acde"	"Art"	"aPflanzengrösse"	"116"	"Grösse der Pflanzen"	"ZDSF: Grösse/Höhe der Pflanzen"	"textinput"	"text"	"TAILLE_PLANTE"	"TAILLE_PLANTE"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d03ba86"	"Art"	"aVitalität"	"117"	"Vitalität"	"ZDSF: Vitalität der Pflanze(n) = neu: REM_VITALITE. NISM: Fertilität?"	"textinput"	"text"	"VITALITE_PLANTE"	"REM_VITALITE"	""	"fertilitaet?"	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d03c17e"	"Art"	"aWirtspflanze"	"118"	"Wirtspflanze"	"WSL Pilze"	"textinput"	"text"	""	""	""	""	""	"Wirtspflanze"	"Pilze,Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d03c82a"	"Art"	"aLiteratur"	"119"	"Literatur"	"Literaturangabe: ZDSF = SOURCE_BIBLIO, CSCF = REF; nur verwenden für einzelne Beobachtungen, sonst unter Projekt erfassen"	"textarea"	""	"Bibliographie"	"SOURCE_BIBLIO"	"REF"	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d03ce0d"	"Art"	"aLitZitiert"	"120"	"Literatur zitiert"	"ZDSF: Literaturangabe, wenn diese in einem anderen Werk zitiert wurde (dieses Werk unter Bibliographie angeben); nur verwenden für einzelne Beobachtungen, sonst unter Projekt erfassen"	"textarea"	""	"SOURCE_BIBLIO_CITE"	"SOURCE_BIBLIO_CITE"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d03d0c5"	"Art"	"aBelegArt"	"121"	"Art des Belegs"	"ZDSF: Art des Beleges"	"checkbox"	""	"TY_TEMOIN"	"TY_TEMOIN"	""	""	""	"Belegtyp"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	"Bild,Tonaufnahme,Herbar, Präparat, Exsikkat"	"[object Object]"	""	"" 
